norm_id;stofnaam;casnummer;aquocode;categorie;compartiment;norm;waarde;eenheid;compartimentcode;compartimentomschrijving;grootheidcode;grootheidomschrijving;hoedanigheidcode;hoedanigheidomschrijving;waardebewerkingsmethodecode;waardebewerkingsmethodeomschrijving
10746;bestrijdingsmiddelen;;;Milieu;Oppervlaktewater voor drinkwaterbereiding;Oppervlaktewater voor drinkwaterbereiding (gericht tot het drinkwaterbedrijf);0,1;µg/l;;;;;;;;
10747;bestrijdingsmiddelen;;;Milieu;Grondwater;Omgevingswaarde voor krw-verontreinigende stoffen (opgelost);0,1;µg/l;;;;;;;;
10749;bestrijdingsmiddelen totaal;;;Milieu;Oppervlaktewater voor drinkwaterbereiding;Oppervlaktewater voor drinkwaterbereiding (gericht tot het drinkwaterbedrijf);0,5;µg/l;;;;;;;;
10750;bestrijdingsmiddelen totaal;;;Milieu;Grondwater;Omgevingswaarde voor krw-verontreinigende stoffen (opgelost);0,5;µg/l;;;;;;;;
10751;2-chloor-5-methylaniline;95-81-8;2Cl5C1yAn;Milieu;Oppervlaktewater zoet;log Kp l/kg (zwevend stof);1,61;;OW;Oppervlaktewater;NVT;Niet van toepassing;NVT;Niet van toepassing;NVT;Niet van toepassing
10752;2-chloor-5-methylaniline;95-81-8;2Cl5C1yAn;Milieu;Sediment;Sediment MTR (droge stof);20;µg/kg;BS;Bodem/Sediment;MASSFTE;Massafractie;dg;t.o.v. drooggewicht;;
10753;2-chloor-5-methylaniline;95-81-8;2Cl5C1yAn;Milieu;Oppervlaktewater zoet;Landoppervlaktewateren MTR (opgelost);6,2;µg/l;OW;Oppervlaktewater;CONCTTE;(massa)Concentratie;nf;na filtratie (opgeloste fractie);P90;90-Percentiel
10754;2-chloor-6-methylaniline;87-63-8;2Cl6C1yAn;Milieu;Oppervlaktewater zoet;log Kp l/kg (zwevend stof);1,61;;OW;Oppervlaktewater;NVT;Niet van toepassing;NVT;Niet van toepassing;NVT;Niet van toepassing
10755;2-chloor-6-methylaniline;87-63-8;2Cl6C1yAn;Milieu;Sediment;Sediment MTR (droge stof);20;µg/kg;BS;Bodem/Sediment;MASSFTE;Massafractie;dg;t.o.v. drooggewicht;;
10756;2-chloor-6-methylaniline;87-63-8;2Cl6C1yAn;Milieu;Oppervlaktewater zoet;Landoppervlaktewateren MTR (opgelost);6,2;µg/l;OW;Oppervlaktewater;CONCTTE;(massa)Concentratie;nf;na filtratie (opgeloste fractie);P90;90-Percentiel
10757;3-chloor-2-methylaniline;87-60-5;3Cl2C1yAn;Milieu;Oppervlaktewater zoet;log Kp l/kg (zwevend stof);1,61;;OW;Oppervlaktewater;NVT;Niet van toepassing;NVT;Niet van toepassing;NVT;Niet van toepassing
10758;3-chloor-2-methylaniline;87-60-5;3Cl2C1yAn;Milieu;Sediment;Sediment MTR (droge stof);20;µg/kg;BS;Bodem/Sediment;MASSFTE;Massafractie;dg;t.o.v. drooggewicht;;
10759;3-chloor-2-methylaniline;87-60-5;3Cl2C1yAn;Milieu;Oppervlaktewater zoet;Landoppervlaktewateren MTR (opgelost);6,2;µg/l;OW;Oppervlaktewater;CONCTTE;(massa)Concentratie;nf;na filtratie (opgeloste fractie);P90;90-Percentiel
10760;5-chloor-2-methylaniline;95-79-4;5Cl2C1yAn;Milieu;Oppervlaktewater zoet;log Kp l/kg (zwevend stof);1,61;;OW;Oppervlaktewater;NVT;Niet van toepassing;NVT;Niet van toepassing;NVT;Niet van toepassing
10761;5-chloor-2-methylaniline;95-79-4;5Cl2C1yAn;Milieu;Sediment;Sediment MTR (droge stof);20;µg/kg;BS;Bodem/Sediment;MASSFTE;Massafractie;dg;t.o.v. drooggewicht;;
10762;5-chloor-2-methylaniline;95-79-4;5Cl2C1yAn;Milieu;Oppervlaktewater zoet;Landoppervlaktewateren MTR (opgelost);6,2;µg/l;OW;Oppervlaktewater;CONCTTE;(massa)Concentratie;nf;na filtratie (opgeloste fractie);P90;90-Percentiel
10763;4-chloor-N-methylaniline;932-96-7;4ClNC1yAn;Milieu;Oppervlaktewater zoet;log Kp l/kg (zwevend stof);1,61;;OW;Oppervlaktewater;NVT;Niet van toepassing;NVT;Niet van toepassing;NVT;Niet van toepassing
10764;4-chloor-N-methylaniline;932-96-7;4ClNC1yAn;Milieu;Sediment;Sediment MTR (droge stof);20;µg/kg;BS;Bodem/Sediment;MASSFTE;Massafractie;dg;t.o.v. drooggewicht;;
10765;4-chloor-N-methylaniline;932-96-7;4ClNC1yAn;Milieu;Oppervlaktewater zoet;Landoppervlaktewateren MTR (opgelost);6,2;µg/l;OW;Oppervlaktewater;CONCTTE;(massa)Concentratie;nf;na filtratie (opgeloste fractie);P90;90-Percentiel
10766;2,6-dichloor-3-methylaniline;64063-37-2;26DCl3C1yAn;Milieu;Oppervlaktewater zoet;log Kp l/kg (zwevend stof);1,61;;OW;Oppervlaktewater;NVT;Niet van toepassing;NVT;Niet van toepassing;NVT;Niet van toepassing
10767;2,6-dichloor-3-methylaniline;64063-37-2;26DCl3C1yAn;Milieu;Sediment;Sediment MTR (droge stof);20;µg/kg;BS;Bodem/Sediment;MASSFTE;Massafractie;dg;t.o.v. drooggewicht;;
10768;2,6-dichloor-3-methylaniline;64063-37-2;26DCl3C1yAn;Milieu;Oppervlaktewater zoet;Landoppervlaktewateren MTR (opgelost);6,2;µg/l;OW;Oppervlaktewater;CONCTTE;(massa)Concentratie;nf;na filtratie (opgeloste fractie);P90;90-Percentiel
10770;3,4,5-trimethylaniline;1639-31-2;345TC1yAn;Milieu;Oppervlaktewater zoet;log Kp l/kg (zwevend stof);1,54;;OW;Oppervlaktewater;NVT;Niet van toepassing;NVT;Niet van toepassing;NVT;Niet van toepassing
10771;3,4,5-trimethylaniline;1639-31-2;345TC1yAn;Milieu;Oppervlaktewater zoet;Landoppervlaktewateren MTR (opgelost);50;µg/l;OW;Oppervlaktewater;CONCTTE;(massa)Concentratie;nf;na filtratie (opgeloste fractie);P90;90-Percentiel
10772;3,4,5-trimethylaniline;1639-31-2;345TC1yAn;Milieu;Oppervlaktewater zoet;Landoppervlaktewateren MTR (totaal);50;µg/l;OW;Oppervlaktewater;CONCTTE;(massa)Concentratie;NVT;Niet van toepassing;P90;90-Percentiel
10773;3,4,5-trimethylaniline;1639-31-2;345TC1yAn;Milieu;Sediment;Sediment MTR (droge stof);870;µg/kg;BS;Bodem/Sediment;MASSFTE;Massafractie;dg;t.o.v. drooggewicht;;
10774;2,4,6-trimethylaniline;88-05-1;246TC1yAn;Milieu;Oppervlaktewater zoet;log Kp l/kg (zwevend stof);1,54;;OW;Oppervlaktewater;NVT;Niet van toepassing;NVT;Niet van toepassing;NVT;Niet van toepassing
10775;2,4,6-trimethylaniline;88-05-1;246TC1yAn;Milieu;Oppervlaktewater zoet;Landoppervlaktewateren MTR (opgelost);50;µg/l;OW;Oppervlaktewater;CONCTTE;(massa)Concentratie;nf;na filtratie (opgeloste fractie);P90;90-Percentiel
10776;2,4,6-trimethylaniline;88-05-1;246TC1yAn;Milieu;Oppervlaktewater zoet;Landoppervlaktewateren MTR (totaal);50;µg/l;OW;Oppervlaktewater;CONCTTE;(massa)Concentratie;NVT;Niet van toepassing;P90;90-Percentiel
10777;2,4,6-trimethylaniline;88-05-1;246TC1yAn;Milieu;Sediment;Sediment MTR (droge stof);870;µg/kg;BS;Bodem/Sediment;MASSFTE;Massafractie;dg;t.o.v. drooggewicht;;
10778;2,3,4-trimethylaniline;1467-35-2;234TC1yAn;Milieu;Oppervlaktewater zoet;log Kp l/kg (zwevend stof);1,54;;OW;Oppervlaktewater;NVT;Niet van toepassing;NVT;Niet van toepassing;NVT;Niet van toepassing
10779;2,3,4-trimethylaniline;1467-35-2;234TC1yAn;Milieu;Oppervlaktewater zoet;Landoppervlaktewateren MTR (opgelost);50;µg/l;OW;Oppervlaktewater;CONCTTE;(massa)Concentratie;nf;na filtratie (opgeloste fractie);P90;90-Percentiel
10780;2,3,4-trimethylaniline;1467-35-2;234TC1yAn;Milieu;Oppervlaktewater zoet;Landoppervlaktewateren MTR (totaal);50;µg/l;OW;Oppervlaktewater;CONCTTE;(massa)Concentratie;NVT;Niet van toepassing;P90;90-Percentiel
10781;2,3,4-trimethylaniline;1467-35-2;234TC1yAn;Milieu;Sediment;Sediment MTR (droge stof);870;µg/kg;BS;Bodem/Sediment;MASSFTE;Massafractie;dg;t.o.v. drooggewicht;;
10782;N,N,3-trimethylaniline;121-72-2;NN3TC1yAn;Milieu;Oppervlaktewater zoet;log Kp l/kg (zwevend stof);1,54;;OW;Oppervlaktewater;NVT;Niet van toepassing;NVT;Niet van toepassing;NVT;Niet van toepassing
10783;N,N,3-trimethylaniline;121-72-2;NN3TC1yAn;Milieu;Oppervlaktewater zoet;Landoppervlaktewateren MTR (opgelost);50;µg/l;OW;Oppervlaktewater;CONCTTE;(massa)Concentratie;nf;na filtratie (opgeloste fractie);P90;90-Percentiel
10784;N,N,3-trimethylaniline;121-72-2;NN3TC1yAn;Milieu;Oppervlaktewater zoet;Landoppervlaktewateren MTR (totaal);50;µg/l;OW;Oppervlaktewater;CONCTTE;(massa)Concentratie;NVT;Niet van toepassing;P90;90-Percentiel
10785;N,N,3-trimethylaniline;121-72-2;NN3TC1yAn;Milieu;Sediment;Sediment MTR (droge stof);870;µg/kg;BS;Bodem/Sediment;MASSFTE;Massafractie;dg;t.o.v. drooggewicht;;
10786;N,N,2-trimethylaniline;609-72-3;NN2TC1yAn;Milieu;Oppervlaktewater zoet;log Kp l/kg (zwevend stof);1,54;;OW;Oppervlaktewater;NVT;Niet van toepassing;NVT;Niet van toepassing;NVT;Niet van toepassing
10787;N,N,2-trimethylaniline;609-72-3;NN2TC1yAn;Milieu;Oppervlaktewater zoet;Landoppervlaktewateren MTR (opgelost);50;µg/l;OW;Oppervlaktewater;CONCTTE;(massa)Concentratie;nf;na filtratie (opgeloste fractie);P90;90-Percentiel
10788;N,N,2-trimethylaniline;609-72-3;NN2TC1yAn;Milieu;Oppervlaktewater zoet;Landoppervlaktewateren MTR (totaal);50;µg/l;OW;Oppervlaktewater;CONCTTE;(massa)Concentratie;NVT;Niet van toepassing;P90;90-Percentiel
10789;N,N,2-trimethylaniline;609-72-3;NN2TC1yAn;Milieu;Sediment;Sediment MTR (droge stof);870;µg/kg;BS;Bodem/Sediment;MASSFTE;Massafractie;dg;t.o.v. drooggewicht;;
10790;carbamazepine;298-46-4;carbmzpne;Milieu;Oppervlaktewater zoet;Landoppervlaktewateren JG-MKN (opgelost);0,50;µg/l;OW;Oppervlaktewater;CONCTTE;(massa)Concentratie;nf;na filtratie (opgeloste fractie);JGM;Jaargemiddelde
10791;carbamazepine;298-46-4;carbmzpne;Milieu;Oppervlaktewater zout;Andere oppervlaktewateren JG-MKN (opgelost);0,05;µg/l;OW;Oppervlaktewater;CONCTTE;(massa)Concentratie;nf;na filtratie (opgeloste fractie);JGM;Jaargemiddelde
10792;carbamazepine;298-46-4;carbmzpne;Milieu;Oppervlaktewater zoet;Landoppervlaktewateren MAC-MKN (opgelost);1600;µg/l;OW;Oppervlaktewater;CONCTTE;(massa)Concentratie;nf;na filtratie (opgeloste fractie);MAX;Maximum
10793;carbamazepine;298-46-4;carbmzpne;Milieu;Oppervlaktewater zout;Andere oppervlaktewateren MAC-MKN (opgelost);160;µg/l;OW;Oppervlaktewater;CONCTTE;(massa)Concentratie;nf;na filtratie (opgeloste fractie);MAX;Maximum
10796;metoprolol;51384-51-1;metpll;Milieu;Oppervlaktewater zoet;Landoppervlaktewateren JG-MKN (opgelost);62;µg/l;OW;Oppervlaktewater;CONCTTE;(massa)Concentratie;nf;na filtratie (opgeloste fractie);JGM;Jaargemiddelde
10797;metoprolol;51384-51-1;metpll;Milieu;Oppervlaktewater zoet;Landoppervlaktewateren MAC-MKN (opgelost);760;µg/l;OW;Oppervlaktewater;CONCTTE;(massa)Concentratie;nf;na filtratie (opgeloste fractie);MAX;Maximum
10798;metoprolol;51384-51-1;metpll;Milieu;Oppervlaktewater zout;Andere oppervlaktewateren JG-MKN (opgelost);6,2;µg/l;OW;Oppervlaktewater;CONCTTE;(massa)Concentratie;nf;na filtratie (opgeloste fractie);JGM;Jaargemiddelde
10799;metoprolol;51384-51-1;metpll;Milieu;Oppervlaktewater zout;Andere oppervlaktewateren MAC-MKN (opgelost);76;µg/l;OW;Oppervlaktewater;CONCTTE;(massa)Concentratie;nf;na filtratie (opgeloste fractie);MAX;Maximum
10802;metformine;657-24-9;metfmne;Milieu;Oppervlaktewater zoet;Landoppervlaktewateren JG-MKN (opgelost);780;µg/l;OW;Oppervlaktewater;CONCTTE;(massa)Concentratie;nf;na filtratie (opgeloste fractie);JGM;Jaargemiddelde
10803;metformine;657-24-9;metfmne;Milieu;Oppervlaktewater zoet;Landoppervlaktewateren MAC-MKN (opgelost);780;µg/l;OW;Oppervlaktewater;CONCTTE;(massa)Concentratie;nf;na filtratie (opgeloste fractie);MAX;Maximum
10804;metformine;657-24-9;metfmne;Milieu;Oppervlaktewater zout;Andere oppervlaktewateren JG-MKN (opgelost);78;µg/l;OW;Oppervlaktewater;CONCTTE;(massa)Concentratie;nf;na filtratie (opgeloste fractie);JGM;Jaargemiddelde
10805;metformine;657-24-9;metfmne;Milieu;Oppervlaktewater zout;Andere oppervlaktewateren MAC-MKN (opgelost);78;µg/l;OW;Oppervlaktewater;CONCTTE;(massa)Concentratie;nf;na filtratie (opgeloste fractie);MAX;Maximum
10808;2-chloor-4-nitroaniline;121-87-9;2Cl4NO2An;Milieu;Oppervlaktewater zoet;log Kp l/kg (zwevend stof);1,4;;OW;Oppervlaktewater;NVT;Niet van toepassing;NVT;Niet van toepassing;NVT;Niet van toepassing
10809;2-chloor-4-nitroaniline;121-87-9;2Cl4NO2An;Milieu;Oppervlaktewater zoet;Landoppervlaktewateren MTR (opgelost);3;µg/l;OW;Oppervlaktewater;CONCTTE;(massa)Concentratie;nf;na filtratie (opgeloste fractie);P90;90-Percentiel
10810;2-chloor-4-nitroaniline;121-87-9;2Cl4NO2An;Milieu;Oppervlaktewater zoet;Landoppervlaktewateren MTR (totaal);3;µg/l;OW;Oppervlaktewater;CONCTTE;(massa)Concentratie;NVT;Niet van toepassing;P90;90-Percentiel
10811;2-chloor-4-nitroaniline;121-87-9;2Cl4NO2An;Milieu;Sediment;Sediment MTR (droge stof);40;µg/kg;BS;Bodem/Sediment;MASSFTE;Massafractie;dg;t.o.v. drooggewicht;;
10812;2-chloor-5-nitroaniline;6283-25-6;2Cl5NO2An;Milieu;Oppervlaktewater zoet;log Kp l/kg (zwevend stof);1,4;;OW;Oppervlaktewater;NVT;Niet van toepassing;NVT;Niet van toepassing;NVT;Niet van toepassing
10813;2-chloor-5-nitroaniline;6283-25-6;2Cl5NO2An;Milieu;Oppervlaktewater zoet;Landoppervlaktewateren MTR (opgelost);3;µg/l;OW;Oppervlaktewater;CONCTTE;(massa)Concentratie;nf;na filtratie (opgeloste fractie);P90;90-Percentiel
10814;2-chloor-5-nitroaniline;6283-25-6;2Cl5NO2An;Milieu;Oppervlaktewater zoet;Landoppervlaktewateren MTR (totaal);3;µg/l;OW;Oppervlaktewater;CONCTTE;(massa)Concentratie;NVT;Niet van toepassing;P90;90-Percentiel
10815;2-chloor-5-nitroaniline;6283-25-6;2Cl5NO2An;Milieu;Sediment;Sediment MTR (droge stof);40;µg/kg;BS;Bodem/Sediment;MASSFTE;Massafractie;dg;t.o.v. drooggewicht;;
10816;2-chloor-6-nitroaniline;769-11-9;2Cl6NO2An;Milieu;Oppervlaktewater zoet;log Kp l/kg (zwevend stof);1,4;;OW;Oppervlaktewater;NVT;Niet van toepassing;NVT;Niet van toepassing;NVT;Niet van toepassing
10817;2-chloor-6-nitroaniline;769-11-9;2Cl6NO2An;Milieu;Oppervlaktewater zoet;Landoppervlaktewateren MTR (opgelost);3;µg/l;OW;Oppervlaktewater;CONCTTE;(massa)Concentratie;nf;na filtratie (opgeloste fractie);P90;90-Percentiel
10818;2-chloor-6-nitroaniline;769-11-9;2Cl6NO2An;Milieu;Oppervlaktewater zoet;Landoppervlaktewateren MTR (totaal);3;µg/l;OW;Oppervlaktewater;CONCTTE;(massa)Concentratie;NVT;Niet van toepassing;P90;90-Percentiel
10819;2-chloor-6-nitroaniline;769-11-9;2Cl6NO2An;Milieu;Sediment;Sediment MTR (droge stof);40;µg/kg;BS;Bodem/Sediment;MASSFTE;Massafractie;dg;t.o.v. drooggewicht;;
10820;3-chloor-2-nitroaniline;59483-54-4;3Cl2NO2An;Milieu;Oppervlaktewater zoet;log Kp l/kg (zwevend stof);1,4;;OW;Oppervlaktewater;NVT;Niet van toepassing;NVT;Niet van toepassing;NVT;Niet van toepassing
10821;3-chloor-2-nitroaniline;59483-54-4;3Cl2NO2An;Milieu;Oppervlaktewater zoet;Landoppervlaktewateren MTR (opgelost);3;µg/l;OW;Oppervlaktewater;CONCTTE;(massa)Concentratie;nf;na filtratie (opgeloste fractie);P90;90-Percentiel
10822;3-chloor-2-nitroaniline;59483-54-4;3Cl2NO2An;Milieu;Oppervlaktewater zoet;Landoppervlaktewateren MTR (totaal);3;µg/l;OW;Oppervlaktewater;CONCTTE;(massa)Concentratie;NVT;Niet van toepassing;P90;90-Percentiel
10823;3-chloor-2-nitroaniline;59483-54-4;3Cl2NO2An;Milieu;Sediment;Sediment MTR (droge stof);40;µg/kg;BS;Bodem/Sediment;MASSFTE;Massafractie;dg;t.o.v. drooggewicht;;
10824;5-chloor-2-nitroaniline;1635-61-6;5Cl2NO2An;Milieu;Oppervlaktewater zoet;log Kp l/kg (zwevend stof);1,4;;OW;Oppervlaktewater;NVT;Niet van toepassing;NVT;Niet van toepassing;NVT;Niet van toepassing
10825;5-chloor-2-nitroaniline;1635-61-6;5Cl2NO2An;Milieu;Oppervlaktewater zoet;Landoppervlaktewateren MTR (opgelost);3;µg/l;OW;Oppervlaktewater;CONCTTE;(massa)Concentratie;nf;na filtratie (opgeloste fractie);P90;90-Percentiel
10826;5-chloor-2-nitroaniline;1635-61-6;5Cl2NO2An;Milieu;Oppervlaktewater zoet;Landoppervlaktewateren MTR (totaal);3;µg/l;OW;Oppervlaktewater;CONCTTE;(massa)Concentratie;NVT;Niet van toepassing;P90;90-Percentiel
10827;5-chloor-2-nitroaniline;1635-61-6;5Cl2NO2An;Milieu;Sediment;Sediment MTR (droge stof);40;µg/kg;BS;Bodem/Sediment;MASSFTE;Massafractie;dg;t.o.v. drooggewicht;;
10828;4-chloor-3-nitroaniline;635-22-3;4Cl3NO2An;Milieu;Oppervlaktewater zoet;Landoppervlaktewateren MTR (opgelost);3;µg/l;OW;Oppervlaktewater;CONCTTE;(massa)Concentratie;nf;na filtratie (opgeloste fractie);P90;90-Percentiel
10829;4-chloor-3-nitroaniline;635-22-3;4Cl3NO2An;Milieu;Oppervlaktewater zoet;Landoppervlaktewateren MTR (totaal);3;µg/l;OW;Oppervlaktewater;CONCTTE;(massa)Concentratie;NVT;Niet van toepassing;P90;90-Percentiel
10830;4-chloor-3-nitroaniline;635-22-3;4Cl3NO2An;Milieu;Sediment;Sediment MTR (droge stof);40;µg/kg;BS;Bodem/Sediment;MASSFTE;Massafractie;dg;t.o.v. drooggewicht;;
10831;3,4-dimethylaniline;95-64-7;34DC1yAn;Milieu;Oppervlaktewater zoet;log Kp l/kg (zwevend stof);1,14;;OW;Oppervlaktewater;NVT;Niet van toepassing;NVT;Niet van toepassing;NVT;Niet van toepassing
10832;3,4-dimethylaniline;95-64-7;34DC1yAn;Milieu;Oppervlaktewater zoet;Landoppervlaktewateren MTR (opgelost);50;µg/l;OW;Oppervlaktewater;CONCTTE;(massa)Concentratie;nf;na filtratie (opgeloste fractie);P90;90-Percentiel
10833;3,4-dimethylaniline;95-64-7;34DC1yAn;Milieu;Oppervlaktewater zoet;Landoppervlaktewateren MTR (totaal);50;µg/l;OW;Oppervlaktewater;CONCTTE;(massa)Concentratie;NVT;Niet van toepassing;P90;90-Percentiel
10834;3,4-dimethylaniline;95-64-7;34DC1yAn;Milieu;Sediment;Sediment MTR (droge stof);350;µg/kg;BS;Bodem/Sediment;MASSFTE;Massafractie;dg;t.o.v. drooggewicht;;
10835;2,6-dimethylaniline;87-62-7;26xyldne;Milieu;Oppervlaktewater zoet;log Kp l/kg (zwevend stof);1,14;;OW;Oppervlaktewater;NVT;Niet van toepassing;NVT;Niet van toepassing;NVT;Niet van toepassing
10836;2,6-dimethylaniline;87-62-7;26xyldne;Milieu;Oppervlaktewater zoet;Landoppervlaktewateren MTR (opgelost);50;µg/l;OW;Oppervlaktewater;CONCTTE;(massa)Concentratie;nf;na filtratie (opgeloste fractie);P90;90-Percentiel
10837;2,6-dimethylaniline;87-62-7;26xyldne;Milieu;Oppervlaktewater zoet;Landoppervlaktewateren MTR (totaal);50;µg/l;OW;Oppervlaktewater;CONCTTE;(massa)Concentratie;NVT;Niet van toepassing;P90;90-Percentiel
10838;2,6-dimethylaniline;87-62-7;26xyldne;Milieu;Sediment;Sediment MTR (droge stof);350;µg/kg;BS;Bodem/Sediment;MASSFTE;Massafractie;dg;t.o.v. drooggewicht;;
10839;2,4-dimethylaniline;95-68-1;24xyldne;Milieu;Oppervlaktewater zoet;log Kp l/kg (zwevend stof);1,14;;OW;Oppervlaktewater;NVT;Niet van toepassing;NVT;Niet van toepassing;NVT;Niet van toepassing
10840;2,4-dimethylaniline;95-68-1;24xyldne;Milieu;Oppervlaktewater zoet;Landoppervlaktewateren MTR (opgelost);50;µg/l;OW;Oppervlaktewater;CONCTTE;(massa)Concentratie;nf;na filtratie (opgeloste fractie);P90;90-Percentiel
10841;2,4-dimethylaniline;95-68-1;24xyldne;Milieu;Oppervlaktewater zoet;Landoppervlaktewateren MTR (totaal);50;µg/l;OW;Oppervlaktewater;CONCTTE;(massa)Concentratie;NVT;Niet van toepassing;P90;90-Percentiel
10842;2,4-dimethylaniline;95-68-1;24xyldne;Milieu;Sediment;Sediment MTR (droge stof);350;µg/kg;BS;Bodem/Sediment;MASSFTE;Massafractie;dg;t.o.v. drooggewicht;;
10843;2,3-dimethylaniline;87-59-2;23xyldne;Milieu;Oppervlaktewater zoet;log Kp l/kg (zwevend stof);1,14;;OW;Oppervlaktewater;NVT;Niet van toepassing;NVT;Niet van toepassing;NVT;Niet van toepassing
10844;2,3-dimethylaniline;87-59-2;23xyldne;Milieu;Oppervlaktewater zoet;Landoppervlaktewateren MTR (opgelost);50;µg/l;OW;Oppervlaktewater;CONCTTE;(massa)Concentratie;nf;na filtratie (opgeloste fractie);P90;90-Percentiel
10845;2,3-dimethylaniline;87-59-2;23xyldne;Milieu;Oppervlaktewater zoet;Landoppervlaktewateren MTR (totaal);50;µg/l;OW;Oppervlaktewater;CONCTTE;(massa)Concentratie;NVT;Niet van toepassing;P90;90-Percentiel
10846;2,3-dimethylaniline;87-59-2;23xyldne;Milieu;Sediment;Sediment MTR (droge stof);350;µg/kg;BS;Bodem/Sediment;MASSFTE;Massafractie;dg;t.o.v. drooggewicht;;
10847;2,5-dimethylaniline;95-78-3;25xyldne;Milieu;Oppervlaktewater zoet;log Kp l/kg (zwevend stof);1,14;;OW;Oppervlaktewater;NVT;Niet van toepassing;NVT;Niet van toepassing;NVT;Niet van toepassing
10848;2,5-dimethylaniline;95-78-3;25xyldne;Milieu;Oppervlaktewater zoet;Landoppervlaktewateren MTR (opgelost);50;µg/l;OW;Oppervlaktewater;CONCTTE;(massa)Concentratie;nf;na filtratie (opgeloste fractie);P90;90-Percentiel
10849;2,5-dimethylaniline;95-78-3;25xyldne;Milieu;Oppervlaktewater zoet;Landoppervlaktewateren MTR (totaal);50;µg/l;OW;Oppervlaktewater;CONCTTE;(massa)Concentratie;NVT;Niet van toepassing;P90;90-Percentiel
10850;2,5-dimethylaniline;95-78-3;25xyldne;Milieu;Sediment;Sediment MTR (droge stof);350;µg/kg;BS;Bodem/Sediment;MASSFTE;Massafractie;dg;t.o.v. drooggewicht;;
10851;N,2-dimethylaniline;611-21-2;N2DC1yAn;Milieu;Oppervlaktewater zoet;log Kp l/kg (zwevend stof);1,14;;OW;Oppervlaktewater;NVT;Niet van toepassing;NVT;Niet van toepassing;NVT;Niet van toepassing
10852;N,2-dimethylaniline;611-21-2;N2DC1yAn;Milieu;Oppervlaktewater zoet;Landoppervlaktewateren MTR (opgelost);50;µg/l;OW;Oppervlaktewater;CONCTTE;(massa)Concentratie;nf;na filtratie (opgeloste fractie);P90;90-Percentiel
10853;N,2-dimethylaniline;611-21-2;N2DC1yAn;Milieu;Oppervlaktewater zoet;Landoppervlaktewateren MTR (totaal);50;µg/l;OW;Oppervlaktewater;CONCTTE;(massa)Concentratie;NVT;Niet van toepassing;P90;90-Percentiel
10854;N,2-dimethylaniline;611-21-2;N2DC1yAn;Milieu;Sediment;Sediment MTR (droge stof);350;µg/kg;BS;Bodem/Sediment;MASSFTE;Massafractie;dg;t.o.v. drooggewicht;;
10855;N,3-dimethylaniline;696-44-6;N3DC1yAn;Milieu;Oppervlaktewater zoet;log Kp l/kg (zwevend stof);1,14;;OW;Oppervlaktewater;NVT;Niet van toepassing;NVT;Niet van toepassing;NVT;Niet van toepassing
10856;N,3-dimethylaniline;696-44-6;N3DC1yAn;Milieu;Oppervlaktewater zoet;Landoppervlaktewateren MTR (opgelost);50;µg/l;OW;Oppervlaktewater;CONCTTE;(massa)Concentratie;nf;na filtratie (opgeloste fractie);P90;90-Percentiel
10857;N,3-dimethylaniline;696-44-6;N3DC1yAn;Milieu;Oppervlaktewater zoet;Landoppervlaktewateren MTR (totaal);50;µg/l;OW;Oppervlaktewater;CONCTTE;(massa)Concentratie;NVT;Niet van toepassing;P90;90-Percentiel
10858;N,3-dimethylaniline;696-44-6;N3DC1yAn;Milieu;Sediment;Sediment MTR (droge stof);350;µg/kg;BS;Bodem/Sediment;MASSFTE;Massafractie;dg;t.o.v. drooggewicht;;
10859;N,4-dimethylaniline;623-08-5;N4DC1yAn;Milieu;Oppervlaktewater zoet;log Kp l/kg (zwevend stof);1,14;;OW;Oppervlaktewater;NVT;Niet van toepassing;NVT;Niet van toepassing;NVT;Niet van toepassing
10860;N,4-dimethylaniline;623-08-5;N4DC1yAn;Milieu;Oppervlaktewater zoet;Landoppervlaktewateren MTR (opgelost);50;µg/l;OW;Oppervlaktewater;CONCTTE;(massa)Concentratie;nf;na filtratie (opgeloste fractie);P90;90-Percentiel
10861;N,4-dimethylaniline;623-08-5;N4DC1yAn;Milieu;Oppervlaktewater zoet;Landoppervlaktewateren MTR (totaal);50;µg/l;OW;Oppervlaktewater;CONCTTE;(massa)Concentratie;NVT;Niet van toepassing;P90;90-Percentiel
10862;N,4-dimethylaniline;623-08-5;N4DC1yAn;Milieu;Sediment;Sediment MTR (droge stof);350;µg/kg;BS;Bodem/Sediment;MASSFTE;Massafractie;dg;t.o.v. drooggewicht;;
